ASSIGNMENT_ID,EXERCISE_ID,FINISHED_AT
1803,2,2017/5/28 5:02
1803,3,2017/5/28 11:28
1803,4,2017/5/28 17:54
1803,5,2017/5/29 0:20
1803,6,2017/5/29 6:46
1803,7,NULL
1803,8,NULL
1803,9,NULL
1803,10,NULL
1803,11,NULL
1803,12,NULL
1804,1,2017/5/19 21:15
1804,2,2017/5/20 21:16
1804,3,NULL
1804,4,NULL
1804,5,NULL
1804,6,NULL
1804,7,NULL
1804,8,NULL
1804,9,NULL
1804,10,NULL
1804,11,NULL
1804,12,NULL
1805,1,2017/5/30 6:23
1805,2,2017/5/30 7:44
1805,3,2017/5/30 9:06
1805,4,2017/5/30 10:28
1805,5,NULL
1805,6,NULL
1805,7,NULL
1805,8,NULL
1805,9,NULL
1805,10,NULL
1805,11,NULL
1805,12,NULL
1806,1,2017/5/30 5:46
1806,2,2017/5/30 7:11
1806,3,2017/5/30 8:36
1806,4,2017/5/30 10:01
1806,5,2017/5/30 11:27
1806,6,2017/5/30 12:52
1806,7,2017/5/30 14:17
1806,8,NULL
1806,9,NULL
1806,10,NULL
1806,11,NULL
1806,12,NULL
1807,1,2017/5/23 12:43
1807,2,2017/5/24 4:46
1807,3,2017/5/24 20:50
1807,4,2017/5/25 12:54
1807,5,2017/5/26 4:57
1807,6,2017/5/26 21:01
1807,7,2017/5/27 13:04
1807,8,NULL
1807,9,NULL
1807,10,NULL
1807,11,NULL
1807,12,NULL
1808,1,2017/5/22 14:51
1808,2,2017/5/23 8:54
1808,3,2017/5/24 2:57
1808,4,2017/5/24 20:59
1808,5,2017/5/25 15:02
1808,6,2017/5/26 9:05
1808,7,2017/5/27 3:08
1808,8,2017/5/27 21:11
1808,9,NULL
1808,10,NULL
1808,11,NULL
1808,12,NULL
1809,1,2017/5/19 19:54
1809,2,2017/5/20 20:02
1809,3,2017/5/21 20:10
1809,4,2017/5/22 20:18
1809,5,2017/5/23 20:26
1809,6,2017/5/24 20:34
1809,7,2017/5/25 20:42
1809,8,NULL
1809,9,NULL
1809,10,NULL
1809,11,NULL
1809,12,NULL
1810,1,2017/5/30 16:15
1810,2,2017/5/30 16:43
1810,3,2017/5/30 17:11
1810,4,2017/5/30 17:38
1810,5,NULL
1810,6,NULL
1810,7,NULL
1810,8,NULL
1810,9,NULL
1810,10,NULL
1810,11,NULL
1810,12,NULL
1811,1,2017/5/28 22:27
1811,2,2017/5/29 2:43
1811,3,2017/5/29 6:59
1811,4,2017/5/29 11:15
1811,5,2017/5/29 15:31
1811,6,2017/5/29 19:46
1811,7,2017/5/30 0:02
1811,8,2017/5/30 4:18
1811,9,2017/5/30 8:34
1811,10,2017/5/30 12:50
1811,11,NULL
1811,12,NULL
1812,1,2017/5/20 9:05
1812,2,2017/5/21 8:01
1812,3,2017/5/22 6:57
1812,4,2017/5/23 5:54
1812,5,2017/5/24 4:50
1812,6,2017/5/25 3:46
1812,7,2017/5/26 2:42
1812,8,2017/5/27 1:38
1812,9,2017/5/28 0:34
1812,10,NULL
1812,11,NULL
1812,12,NULL
1813,1,2017/5/19 5:00
1813,2,2017/5/20 6:30
1813,3,2017/5/21 7:59
1813,4,2017/5/22 9:28
1813,5,2017/5/23 10:57
1813,6,NULL
1813,7,NULL
1813,8,NULL
1813,9,NULL
1813,10,NULL
1813,11,NULL
1813,12,NULL
1814,1,2017/5/18 4:28
1814,2,2017/5/19 8:11
1814,3,2017/5/20 11:54
1814,4,2017/5/21 15:37
1814,5,2017/5/22 19:20
1814,6,2017/5/23 23:03
1814,7,2017/5/25 2:47
1814,8,NULL
1814,9,NULL
1814,10,NULL
1814,11,NULL
1814,12,NULL
1815,1,2017/5/25 9:21
1815,2,2017/5/25 21:22
1815,3,2017/5/26 9:22
1815,4,NULL
1815,5,NULL
1815,6,NULL
1815,7,NULL
1815,8,NULL
1815,9,NULL
1815,10,NULL
1815,11,NULL
1815,12,NULL
1816,1,2017/5/18 20:13
1816,2,2017/5/19 22:30
1816,3,2017/5/21 0:48
1816,4,2017/5/22 3:05
1816,5,2017/5/23 5:22
1816,6,2017/5/24 7:39
1816,7,2017/5/25 9:56
1816,8,NULL
1816,9,NULL
1816,10,NULL
1816,11,NULL
1816,12,NULL
1817,1,2017/5/21 0:39
1817,2,2017/5/21 22:10
1817,3,2017/5/22 19:41
1817,4,2017/5/23 17:12
1817,5,2017/5/24 14:44
1817,6,2017/5/25 12:15
1817,7,2017/5/26 9:46
1817,8,2017/5/27 7:17
1817,9,2017/5/28 4:48
1817,10,2017/5/29 2:20
1817,11,NULL
1817,12,NULL
1818,1,2017/5/19 4:49
1818,2,2017/5/20 6:20
1818,3,2017/5/21 7:50
1818,4,NULL
1818,5,NULL
1818,6,NULL
1818,7,NULL
1818,8,NULL
1818,9,NULL
1818,10,NULL
1818,11,NULL
1818,12,NULL
1819,1,2017/5/22 1:36
1819,2,2017/5/22 20:51
1819,3,2017/5/23 16:06
1819,4,NULL
1819,5,NULL
1819,6,NULL
1819,7,NULL
1819,8,NULL
1819,9,NULL
1819,10,NULL
1819,11,NULL
1819,12,NULL
1820,1,2017/5/26 13:42
1820,2,NULL
1820,3,NULL
1820,4,NULL
1820,5,NULL
1820,6,NULL
1820,7,NULL
1820,8,NULL
1820,9,NULL
1820,10,NULL
1820,11,NULL
1820,12,NULL
1821,1,2017/5/27 13:59
1821,2,2017/5/27 21:12
1821,3,2017/5/28 4:25
1821,4,2017/5/28 11:38
1821,5,2017/5/28 18:51
1821,6,2017/5/29 2:04
1821,7,NULL
1821,8,NULL
1821,9,NULL
1821,10,NULL
1821,11,NULL
1821,12,NULL
1822,1,2017/5/23 10:55
1822,2,2017/5/24 3:08
1822,3,2017/5/24 19:21
1822,4,2017/5/25 11:35
1822,5,2017/5/26 3:48
1822,6,2017/5/26 20:02
1822,7,2017/5/27 12:15
1822,8,2017/5/28 4:28
1822,9,2017/5/28 20:42
1822,10,2017/5/29 12:55
1822,11,2017/5/30 5:09
1822,12,NULL
1823,1,2017/5/21 20:02
1823,2,2017/5/22 15:47
1823,3,2017/5/23 11:33
1823,4,NULL
1823,5,NULL
1823,6,NULL
1823,7,NULL
1823,8,NULL
1823,9,NULL
1823,10,NULL
1823,11,NULL
1823,12,NULL
1824,1,2017/5/25 10:07
1824,2,2017/5/25 22:02
1824,3,2017/5/26 9:58
1824,4,2017/5/26 21:54
1824,5,2017/5/27 9:50
1824,6,2017/5/27 21:46
1824,7,2017/5/28 9:42
1824,8,2017/5/28 21:38
1824,9,NULL
1824,10,NULL
1824,11,NULL
1824,12,NULL
1825,1,2017/5/29 3:42
1825,2,2017/5/29 7:29
1825,3,2017/5/29 11:16
1825,4,2017/5/29 15:04
1825,5,2017/5/29 18:51
1825,6,2017/5/29 22:38
1825,7,NULL
1825,8,NULL
1825,9,NULL
1825,10,NULL
1825,11,NULL
1825,12,NULL
1826,1,2017/5/29 10:14
1826,2,2017/5/29 13:25
1826,3,2017/5/29 16:37
1826,4,2017/5/29 19:49
1826,5,2017/5/29 23:00
1826,6,2017/5/30 2:12
1826,7,2017/5/30 5:24
1826,8,2017/5/30 8:35
1826,9,2017/5/30 11:47
1826,10,NULL
1826,11,NULL
1826,12,NULL
1827,1,2017/5/24 7:16
1827,2,2017/5/24 21:38
1827,3,2017/5/25 12:00
1827,4,NULL
1827,5,NULL
1827,6,NULL
1827,7,NULL
1827,8,NULL
1827,9,NULL
1827,10,NULL
1827,11,NULL
1827,12,NULL
1828,1,2017/5/21 9:27
1828,2,2017/5/22 6:10
1828,3,2017/5/23 2:53
1828,4,2017/5/23 23:36
1828,5,2017/5/24 20:19
1828,6,2017/5/25 17:03
1828,7,2017/5/26 13:46
1828,8,2017/5/27 10:29
1828,9,2017/5/28 7:12
1828,10,2017/5/29 3:56
1828,11,NULL
1828,12,NULL
1829,1,2017/5/29 15:38
1829,2,2017/5/29 18:20
1829,3,2017/5/29 21:02
1829,4,NULL
1829,5,NULL
1829,6,NULL
1829,7,NULL
1829,8,NULL
1829,9,NULL
1829,10,NULL
1829,11,NULL
1829,12,NULL
1830,1,2017/5/29 14:05
1830,2,2017/5/29 16:56
1830,3,2017/5/29 19:47
1830,4,2017/5/29 22:37
1830,5,2017/5/30 1:28
1830,6,2017/5/30 4:18
1830,7,2017/5/30 7:09
1830,8,2017/5/30 10:00
1830,9,2017/5/30 12:50
1830,10,NULL
1830,11,NULL
1830,12,NULL
1831,1,2017/5/29 15:50
1831,2,2017/5/29 18:31
1831,3,2017/5/29 21:12
1831,4,2017/5/29 23:53
1831,5,2017/5/30 2:34
1831,6,2017/5/30 5:15
1831,7,2017/5/30 7:56
1831,8,2017/5/30 10:38
1831,9,2017/5/30 13:19
1831,10,2017/5/30 16:00
1831,11,2017/5/30 18:41
1831,12,NULL
1832,1,2017/5/25 21:52
1832,2,2017/5/26 8:44
1832,3,2017/5/26 19:36
1832,4,2017/5/27 6:28
1832,5,2017/5/27 17:19
1832,6,2017/5/28 4:11
1832,7,2017/5/28 15:03
1832,8,2017/5/29 1:55
1832,9,NULL
1832,10,NULL
1832,11,NULL
1832,12,NULL
1833,1,2017/5/24 16:32
1833,2,2017/5/25 6:04
1833,3,2017/5/25 19:36
1833,4,2017/5/26 9:08
1833,5,2017/5/26 22:39
1833,6,2017/5/27 12:11
1833,7,2017/5/28 1:43
1833,8,2017/5/28 15:15
1833,9,2017/5/29 4:47
1833,10,2017/5/29 18:18
1833,11,2017/5/30 7:50
1833,12,2017/5/30 21:22
1834,1,2017/5/22 19:11
1834,2,2017/5/23 12:50
1834,3,NULL
1834,4,NULL
1834,5,NULL
1834,6,NULL
1834,7,NULL
1834,8,NULL
1834,9,NULL
1834,10,NULL
1834,11,NULL
1834,12,NULL
1835,1,2017/5/29 2:20
1835,2,2017/5/29 6:15
1835,3,2017/5/29 10:10
1835,4,2017/5/29 14:04
1835,5,2017/5/29 17:59
1835,6,2017/5/29 21:54
1835,7,2017/5/30 1:49
1835,8,2017/5/30 5:43
1835,9,2017/5/30 9:38
1835,10,NULL
1835,11,NULL
1835,12,NULL
1836,1,2017/5/27 14:01
1836,2,2017/5/27 21:14
1836,3,2017/5/28 4:27
1836,4,2017/5/28 11:40
1836,5,2017/5/28 18:52
1836,6,2017/5/29 2:05
1836,7,2017/5/29 9:18
1836,8,2017/5/29 16:31
1836,9,NULL
1836,10,NULL
1836,11,NULL
1836,12,NULL
1837,1,2017/5/19 19:34
1837,2,2017/5/20 19:44
1837,3,2017/5/21 19:54
1837,4,2017/5/22 20:04
1837,5,2017/5/23 20:14
1837,6,2017/5/24 20:23
1837,7,2017/5/25 20:33
1837,8,2017/5/26 20:43
1837,9,NULL
1837,10,NULL
1837,11,NULL
1837,12,NULL
1838,1,2017/5/26 9:36
1838,2,2017/5/26 19:24
1838,3,2017/5/27 5:11
1838,4,2017/5/27 14:59
1838,5,2017/5/28 0:47
1838,6,2017/5/28 10:35
1838,7,2017/5/28 20:23
1838,8,2017/5/29 6:11
1838,9,2017/5/29 15:59
1838,10,2017/5/30 1:46
1838,11,2017/5/30 11:34
1838,12,2017/5/30 21:22
1839,1,2017/5/22 8:43
1839,2,2017/5/23 3:19
1839,3,2017/5/23 21:56
1839,4,2017/5/24 16:32
1839,5,NULL
1839,6,NULL
1839,7,NULL
1839,8,NULL
1839,9,NULL
1839,10,NULL
1839,11,NULL
1839,12,NULL
1840,1,2017/5/22 7:40
1840,2,2017/5/23 2:22
1840,3,2017/5/23 21:04
1840,4,2017/5/24 15:46
1840,5,2017/5/25 10:28
1840,6,2017/5/26 5:10
1840,7,2017/5/26 23:52
1840,8,2017/5/27 18:34
1840,9,2017/5/28 13:16
1840,10,2017/5/29 7:58
1840,11,NULL
1840,12,NULL
1841,1,2017/5/26 5:52
1841,2,2017/5/26 16:01
1841,3,2017/5/27 2:09
1841,4,2017/5/27 12:17
1841,5,NULL
1841,6,NULL
1841,7,NULL
1841,8,NULL
1841,9,NULL
1841,10,NULL
1841,11,NULL
1841,12,NULL
1842,1,2017/5/23 19:49
1842,2,2017/5/24 11:14
1842,3,2017/5/25 2:39
1842,4,2017/5/25 18:04
1842,5,NULL
1842,6,NULL
1842,7,NULL
1842,8,NULL
1842,9,NULL
1842,10,NULL
1842,11,NULL
1842,12,NULL
1843,1,2017/5/30 3:08
1843,2,2017/5/30 4:47
1843,3,2017/5/30 6:27
1843,4,2017/5/30 8:06
1843,5,2017/5/30 9:46
1843,6,2017/5/30 11:25
1843,7,2017/5/30 13:05
1843,8,2017/5/30 14:44
1843,9,2017/5/30 16:24
1843,10,2017/5/30 18:03
1843,11,2017/5/30 19:43
1843,12,NULL
1844,1,2017/5/24 5:13
1844,2,2017/5/24 19:46
1844,3,2017/5/25 10:20
1844,4,2017/5/26 0:54
1844,5,2017/5/26 15:27
1844,6,2017/5/27 6:01
1844,7,2017/5/27 20:34
1844,8,2017/5/28 11:08
1844,9,2017/5/29 1:41
1844,10,2017/5/29 16:15
1844,11,2017/5/30 6:49
1844,12,NULL
1845,1,2017/5/26 3:32
1845,2,2017/5/26 13:53
1845,3,2017/5/27 0:14
1845,4,2017/5/27 10:34
1845,5,2017/5/27 20:55
1845,6,2017/5/28 7:16
1845,7,NULL
1845,8,NULL
1845,9,NULL
1845,10,NULL
1845,11,NULL
1845,12,NULL
1846,1,2017/5/25 5:59
1846,2,2017/5/25 18:17
1846,3,2017/5/26 6:36
1846,4,2017/5/26 18:54
1846,5,NULL
1846,6,NULL
1846,7,NULL
1846,8,NULL
1846,9,NULL
1846,10,NULL
1846,11,NULL
1846,12,NULL
1847,1,2017/5/27 6:29
1847,2,NULL
1847,3,NULL
1847,4,NULL
1847,5,NULL
1847,6,NULL
1847,7,NULL
1847,8,NULL
1847,9,NULL
1847,10,NULL
1847,11,NULL
1847,12,NULL
1848,1,2017/5/19 13:12
1848,2,2017/5/20 13:56
1848,3,2017/5/21 14:41
1848,4,2017/5/22 15:25
1848,5,2017/5/23 16:10
1848,6,2017/5/24 16:55
1848,7,2017/5/25 17:39
1848,8,2017/5/26 18:24
1848,9,2017/5/27 19:08
1848,10,2017/5/28 19:53
1848,11,2017/5/29 20:38
1848,12,2017/5/30 21:22
1849,1,NULL
1849,2,NULL
1849,3,NULL
1849,4,NULL
1849,5,NULL
1849,6,NULL
1849,7,NULL
1849,8,NULL
1849,9,NULL
1849,10,NULL
1849,11,NULL
1849,12,NULL
1850,1,2017/5/28 8:57
1850,2,2017/5/28 14:27
1850,3,2017/5/28 19:56
1850,4,2017/5/29 1:26
1850,5,2017/5/29 6:55
1850,6,2017/5/29 12:25
1850,7,NULL
1850,8,NULL
1850,9,NULL
1850,10,NULL
1850,11,NULL
1850,12,NULL
1851,1,2017/5/28 5:55
1851,2,2017/5/28 11:41
1851,3,2017/5/28 17:27
1851,4,2017/5/28 23:13
1851,5,2017/5/29 4:59
1851,6,2017/5/29 10:45
1851,7,2017/5/29 16:31
1851,8,2017/5/29 22:18
1851,9,2017/5/30 4:04
1851,10,2017/5/30 9:50
1851,11,NULL
1851,12,NULL
1852,1,2017/5/28 3:32
1852,2,2017/5/28 9:31
1852,3,2017/5/28 15:30
1852,4,2017/5/28 21:29
1852,5,2017/5/29 3:28
1852,6,NULL
1852,7,NULL
1852,8,NULL
1852,9,NULL
1852,10,NULL
1852,11,NULL
1852,12,NULL
1853,1,2017/5/29 14:33
1853,2,2017/5/29 17:21
1853,3,2017/5/29 20:09
1853,4,2017/5/29 22:57
1853,5,2017/5/30 1:46
1853,6,2017/5/30 4:34
1853,7,2017/5/30 7:22
1853,8,NULL
1853,9,NULL
1853,10,NULL
1853,11,NULL
1853,12,NULL
1854,1,NULL
1854,2,NULL
1854,3,NULL
1854,4,NULL
1854,5,NULL
1854,6,NULL
1854,7,NULL
1854,8,NULL
1854,9,NULL
1854,10,NULL
1854,11,NULL
1854,12,NULL
1855,1,2017/5/27 4:22
1855,2,NULL
1855,3,NULL
1855,4,NULL
1855,5,NULL
1855,6,NULL
1855,7,NULL
1855,8,NULL
1855,9,NULL
1855,10,NULL
1855,11,NULL
1855,12,NULL
1856,1,2017/5/28 2:31
1856,2,NULL
1856,3,NULL
1856,4,NULL
1856,5,NULL
1856,6,NULL
1856,7,NULL
1856,8,NULL
1856,9,NULL
1856,10,NULL
1856,11,NULL
1856,12,NULL
1857,1,2017/5/25 10:43
1857,2,2017/5/25 22:36
1857,3,2017/5/26 10:28
1857,4,2017/5/26 22:21
1857,5,2017/5/27 10:14
1857,6,2017/5/27 22:06
1857,7,2017/5/28 9:59
1857,8,2017/5/28 21:52
1857,9,2017/5/29 9:44
1857,10,NULL
1857,11,NULL
1857,12,NULL
1858,1,2017/5/25 2:33
1858,2,2017/5/25 15:10
1858,3,2017/5/26 3:47
1858,4,2017/5/26 16:25
1858,5,2017/5/27 5:02
1858,6,2017/5/27 17:39
1858,7,2017/5/28 6:16
1858,8,2017/5/28 18:53
1858,9,NULL
1858,10,NULL
1858,11,NULL
1858,12,NULL
1859,1,2017/5/23 17:22
1859,2,2017/5/24 9:00
1859,3,NULL
1859,4,NULL
1859,5,NULL
1859,6,NULL
1859,7,NULL
1859,8,NULL
1859,9,NULL
1859,10,NULL
1859,11,NULL
1859,12,NULL
1860,1,2017/5/28 1:13
1860,2,2017/5/28 7:25
1860,3,2017/5/28 13:36
1860,4,2017/5/28 19:48
1860,5,2017/5/29 2:00
1860,6,NULL
1860,7,NULL
1860,8,NULL
1860,9,NULL
1860,10,NULL
1860,11,NULL
1860,12,NULL
1861,1,2017/5/22 6:56
1861,2,2017/5/23 1:42
1861,3,2017/5/23 20:28
1861,4,2017/5/24 15:14
1861,5,2017/5/25 10:00
1861,6,NULL
1861,7,NULL
1861,8,NULL
1861,9,NULL
1861,10,NULL
1861,11,NULL
1861,12,NULL
1862,1,2017/5/21 7:03
1862,2,2017/5/22 3:59
1862,3,2017/5/23 0:56
1862,4,2017/5/23 21:52
1862,5,2017/5/24 18:48
1862,6,2017/5/25 15:45
1862,7,2017/5/26 12:41
1862,8,2017/5/27 9:37
1862,9,NULL
1862,10,NULL
1862,11,NULL
1862,12,NULL
1863,1,2017/5/18 21:38
1863,2,2017/5/19 23:48
1863,3,2017/5/21 1:57
1863,4,2017/5/22 4:07
1863,5,2017/5/23 6:16
1863,6,2017/5/24 8:26
1863,7,2017/5/25 10:35
1863,8,2017/5/26 12:44
1863,9,NULL
1863,10,NULL
1863,11,NULL
1863,12,NULL
1864,1,2017/5/21 23:18
1864,2,2017/5/22 18:46
1864,3,2017/5/23 14:13
1864,4,2017/5/24 9:41
1864,5,2017/5/25 5:09
1864,6,2017/5/26 0:36
1864,7,2017/5/26 20:04
1864,8,2017/5/27 15:32
1864,9,2017/5/28 10:59
1864,10,2017/5/29 6:27
1864,11,NULL
1864,12,NULL
1865,1,2017/5/19 1:53
1865,2,2017/5/20 3:39
1865,3,2017/5/21 5:25
1865,4,2017/5/22 7:12
1865,5,2017/5/23 8:58
1865,6,2017/5/24 10:44
1865,7,2017/5/25 12:31
1865,8,2017/5/26 14:17
1865,9,2017/5/27 16:03
1865,10,2017/5/28 17:49
1865,11,NULL
1865,12,NULL
1866,1,2017/5/20 19:26
1866,2,2017/5/21 17:25
1866,3,2017/5/22 15:25
1866,4,2017/5/23 13:25
1866,5,2017/5/24 11:24
1866,6,2017/5/25 9:24
1866,7,NULL
1866,8,NULL
1866,9,NULL
1866,10,NULL
1866,11,NULL
1866,12,NULL
1867,1,2017/5/25 19:34
1867,2,2017/5/26 6:38
1867,3,2017/5/26 17:43
1867,4,NULL
1867,5,NULL
1867,6,NULL
1867,7,NULL
1867,8,NULL
1867,9,NULL
1867,10,NULL
1867,11,NULL
1867,12,NULL
1868,1,2017/5/25 17:55
1868,2,2017/5/26 5:08
1868,3,2017/5/26 16:22
1868,4,2017/5/27 3:35
1868,5,2017/5/27 14:48
1868,6,2017/5/28 2:02
1868,7,2017/5/28 13:15
1868,8,2017/5/29 0:29
1868,9,2017/5/29 11:42
1868,10,2017/5/29 22:55
1868,11,2017/5/30 10:09
1868,12,2017/5/30 21:22
1869,1,2017/5/30 1:34
1869,2,2017/5/30 3:22
1869,3,2017/5/30 5:10
1869,4,2017/5/30 6:58
1869,5,NULL
1869,6,NULL
1869,7,NULL
1869,8,NULL
1869,9,NULL
1869,10,NULL
1869,11,NULL
1869,12,NULL
1870,1,2017/5/22 4:25
1870,2,2017/5/22 23:25
1870,3,2017/5/23 18:24
1870,4,2017/5/24 13:24
1870,5,2017/5/25 8:24
1870,6,2017/5/26 3:24
1870,7,2017/5/26 22:23
1870,8,2017/5/27 17:23
1870,9,2017/5/28 12:23
1870,10,2017/5/29 7:23
1870,11,NULL
1870,12,NULL
1871,1,2017/5/22 14:21
1871,2,2017/5/23 8:27
1871,3,2017/5/24 2:32
1871,4,NULL
1871,5,NULL
1871,6,NULL
1871,7,NULL
1871,8,NULL
1871,9,NULL
1871,10,NULL
1871,11,NULL
1871,12,NULL
1872,1,2017/5/23 14:35
1872,2,2017/5/24 6:29
1872,3,2017/5/24 22:22
1872,4,2017/5/25 14:15
1872,5,2017/5/26 6:09
1872,6,2017/5/26 22:02
1872,7,2017/5/27 13:55
1872,8,NULL
1872,9,NULL
1872,10,NULL
1872,11,NULL
1872,12,NULL
1873,1,2017/5/20 22:59
1873,2,2017/5/21 20:39
1873,3,2017/5/22 18:20
1873,4,2017/5/23 16:00
1873,5,2017/5/24 13:40
1873,6,NULL
1873,7,NULL
1873,8,NULL
1873,9,NULL
1873,10,NULL
1873,11,NULL
1873,12,NULL
1874,1,2017/5/22 22:08
1874,2,2017/5/23 15:31
1874,3,2017/5/24 8:54
1874,4,2017/5/25 2:17
1874,5,2017/5/25 19:40
1874,6,NULL
1874,7,NULL
1874,8,NULL
1874,9,NULL
1874,10,NULL
1874,11,NULL
1874,12,NULL
1875,1,2017/5/30 9:36
1875,2,2017/5/30 10:40
1875,3,2017/5/30 11:44
1875,4,2017/5/30 12:48
1875,5,2017/5/30 13:53
1875,6,2017/5/30 14:57
1875,7,2017/5/30 16:01
1875,8,2017/5/30 17:05
1875,9,2017/5/30 18:09
1875,10,NULL
1875,11,NULL
1875,12,NULL
1876,1,2017/5/27 5:45
1876,2,2017/5/27 13:43
1876,3,2017/5/27 21:41
1876,4,2017/5/28 5:39
1876,5,2017/5/28 13:37
1876,6,2017/5/28 21:35
1876,7,2017/5/29 5:33
1876,8,2017/5/29 13:31
1876,9,2017/5/29 21:28
1876,10,2017/5/30 5:26
1876,11,2017/5/30 13:24
1876,12,NULL
1877,1,2017/5/26 9:36
1877,2,NULL
1877,3,NULL
1877,4,NULL
1877,5,NULL
1877,6,NULL
1877,7,NULL
1877,8,NULL
1877,9,NULL
1877,10,NULL
1877,11,NULL
1877,12,NULL
1878,1,2017/5/28 17:21
1878,2,2017/5/28 22:05
1878,3,2017/5/29 2:49
1878,4,2017/5/29 7:32
1878,5,2017/5/29 12:16
1878,6,2017/5/29 17:00
1878,7,2017/5/29 21:44
1878,8,2017/5/30 2:27
1878,9,2017/5/30 7:11
1878,10,2017/5/30 11:55
1878,11,2017/5/30 16:38
1878,12,2017/5/30 21:22
1879,1,2017/5/28 7:48
1879,2,2017/5/28 13:24
1879,3,2017/5/28 19:00
1879,4,2017/5/29 0:35
1879,5,2017/5/29 6:11
1879,6,2017/5/29 11:47
1879,7,2017/5/29 17:23
1879,8,2017/5/29 22:59
1879,9,2017/5/30 4:35
1879,10,2017/5/30 10:10
1879,11,2017/5/30 15:46
1879,12,NULL
1880,1,2017/5/28 3:37
1880,2,2017/5/28 9:36
1880,3,2017/5/28 15:35
1880,4,2017/5/28 21:33
1880,5,2017/5/29 3:32
1880,6,2017/5/29 9:30
1880,7,2017/5/29 15:29
1880,8,2017/5/29 21:28
1880,9,2017/5/30 3:26
1880,10,2017/5/30 9:25
1880,11,2017/5/30 15:24
1880,12,NULL
1881,1,2017/5/30 9:23
1881,2,2017/5/30 10:28
1881,3,2017/5/30 11:34
1881,4,2017/5/30 12:39
1881,5,2017/5/30 13:44
1881,6,2017/5/30 14:50
1881,7,2017/5/30 15:55
1881,8,2017/5/30 17:01
1881,9,2017/5/30 18:06
1881,10,2017/5/30 19:11
1881,11,2017/5/30 20:17
1881,12,NULL
1882,1,NULL
1882,2,NULL
1882,3,NULL
1882,4,NULL
1882,5,NULL
1882,6,NULL
1882,7,NULL
1882,8,NULL
1882,9,NULL
1882,10,NULL
1882,11,NULL
1882,12,NULL
1883,1,2017/5/29 6:53
1883,2,2017/5/29 10:23
1883,3,2017/5/29 13:53
1883,4,2017/5/29 17:23
1883,5,2017/5/29 20:53
1883,6,NULL
1883,7,NULL
1883,8,NULL
1883,9,NULL
1883,10,NULL
1883,11,NULL
1883,12,NULL
1884,1,2017/5/19 0:13
1884,2,2017/5/20 2:08
1884,3,2017/5/21 4:03
1884,4,NULL
1884,5,NULL
1884,6,NULL
1884,7,NULL
1884,8,NULL
1884,9,NULL
1884,10,NULL
1884,11,NULL
1884,12,NULL
1885,1,2017/5/29 15:26
1885,2,2017/5/29 18:09
1885,3,2017/5/29 20:52
1885,4,2017/5/29 23:36
1885,5,2017/5/30 2:19
1885,6,2017/5/30 5:02
1885,7,2017/5/30 7:46
1885,8,NULL
1885,9,NULL
1885,10,NULL
1885,11,NULL
1885,12,NULL
1886,1,2017/5/26 6:14
1886,2,2017/5/26 16:21
1886,3,2017/5/27 2:27
1886,4,2017/5/27 12:33
1886,5,NULL
1886,6,NULL
1886,7,NULL
1886,8,NULL
1886,9,NULL
1886,10,NULL
1886,11,NULL
1886,12,NULL
1887,1,2017/5/28 12:52
1887,2,2017/5/28 18:00
1887,3,NULL
1887,4,NULL
1887,5,NULL
1887,6,NULL
1887,7,NULL
1887,8,NULL
1887,9,NULL
1887,10,NULL
1887,11,NULL
1887,12,NULL
1888,1,2017/5/21 5:05
1888,2,2017/5/22 2:12
1888,3,2017/5/22 23:19
1888,4,2017/5/23 20:26
1888,5,2017/5/24 17:33
1888,6,2017/5/25 14:40
1888,7,NULL
1888,8,NULL
1888,9,NULL
1888,10,NULL
1888,11,NULL
1888,12,NULL
1889,1,2017/5/27 19:19
1889,2,2017/5/28 2:03
1889,3,2017/5/28 8:47
1889,4,2017/5/28 15:31
1889,5,2017/5/28 22:14
1889,6,2017/5/29 4:58
1889,7,2017/5/29 11:42
1889,8,2017/5/29 18:26
1889,9,NULL
1889,10,NULL
1889,11,NULL
1889,12,NULL
1890,1,2017/5/30 8:54
1890,2,2017/5/30 10:02
1890,3,2017/5/30 11:10
1890,4,2017/5/30 12:18
1890,5,2017/5/30 13:26
1890,6,2017/5/30 14:34
1890,7,NULL
1890,8,NULL
1890,9,NULL
1890,10,NULL
1890,11,NULL
1890,12,NULL
1891,1,NULL
1891,2,NULL
1891,3,NULL
1891,4,NULL
1891,5,NULL
1891,6,NULL
1891,7,NULL
1891,8,NULL
1891,9,NULL
1891,10,NULL
1891,11,NULL
1891,12,NULL
1892,1,2017/5/30 9:29
1892,2,2017/5/30 10:34
1892,3,2017/5/30 11:39
1892,4,2017/5/30 12:44
1892,5,NULL
1892,6,NULL
1892,7,NULL
1892,8,NULL
1892,9,NULL
1892,10,NULL
1892,11,NULL
1892,12,NULL
1893,1,2017/5/29 8:03
1893,2,2017/5/29 11:26
1893,3,2017/5/29 14:50
1893,4,2017/5/29 18:14
1893,5,2017/5/29 21:37
1893,6,2017/5/30 1:01
1893,7,2017/5/30 4:24
1893,8,2017/5/30 7:48
1893,9,2017/5/30 11:11
1893,10,2017/5/30 14:35
1893,11,2017/5/30 17:59
1893,12,NULL
1894,1,2017/5/26 21:21
1894,2,2017/5/27 6:05
1894,3,2017/5/27 14:49
1894,4,NULL
1894,5,NULL
1894,6,NULL
1894,7,NULL
1894,8,NULL
